unix,open,high,low,close,Volume UNI,Volume USD,return,log_return,SMA_24,volatility_24
1701388800,5.943000,6.089990,5.943000,6.055000,4263.538570,25815.726041,-0.012879,-0.012963,6.224111,0.036888
1701388800,5.978700,6.088600,5.951400,6.015800,4326.470890,26027.183580,-0.027294,-0.027673,6.245262,0.036585
1701302400,5.987010,6.027000,5.879710,5.953300,15312.802654,91161.708040,-0.016796,-0.016939,6.185962,0.036899
1701302400,6.013400,6.024000,5.868500,5.978700,8170.728082,48850.331984,-0.006167,-0.006186,6.207929,0.036572
1701216000,6.165770,6.334000,5.988010,6.015000,11702.587703,70391.065031,0.010364,0.010311,6.174963,0.032758
1701216000,6.307500,7.544800,5.991100,6.013400,10113.980854,60819.412467,0.005804,0.005787,6.194000,0.033289
1701129600,6.270000,6.565790,6.084020,6.170000,54268.645403,334837.542140,0.025769,0.025442,6.164462,0.032859
1701129600,6.279000,6.835000,6.086700,6.307500,13036.712778,82229.065847,0.048907,0.047749,6.190142,0.034819
1701043200,6.223000,6.314000,5.952070,6.290000,57793.715898,363522.472996,0.019449,0.019262,6.168212,0.032316
1701043200,6.182000,6.361400,5.928000,6.279000,6433.663126,40396.970768,-0.004518,-0.004529,6.192829,0.034288
1700956800,6.176000,6.176000,5.863980,6.167930,11014.591914,67937.231905,-0.019407,-0.019598,6.178418,0.031150
1700956800,6.187300,6.212400,5.850000,6.182000,5439.783972,33628.744515,-0.015448,-0.015569,6.204267,0.032786
1700870400,6.228030,6.290680,6.106430,6.186000,2593.118262,16041.029571,0.002930,0.002925,6.193440,0.030897
1700870400,6.191600,6.303800,6.077600,6.187300,2336.040615,14453.784097,0.000857,0.000857,6.217250,0.032746
1700784000,6.368230,6.580000,6.131010,6.188740,16109.530515,99697.695881,0.000443,0.000443,6.204123,0.030725
1700784000,6.328700,6.600000,6.086700,6.191600,12616.868967,78118.605896,0.000695,0.000695,6.226092,0.032591
1700697600,6.088000,6.398000,6.088000,6.354000,9410.189961,59792.347011,0.026703,0.026353,6.216355,0.030882
1700697600,6.129700,6.427000,6.086700,6.328700,10278.149685,65047.325911,0.022143,0.021901,6.236350,0.032706
1700611200,4.913240,6.260450,4.913240,6.130000,45743.453837,280407.372019,-0.035253,-0.035890,6.215728,0.031706
1700611200,4.861100,6.286400,4.861100,6.129700,15711.426734,96306.332451,-0.031444,-0.031949,6.235417,0.033342
1700524800,5.182980,5.182980,4.850000,4.898980,4488.550219,21989.317750,-0.200819,-0.224168,6.168727,0.051853
1700524800,5.186500,5.258500,4.852000,4.861100,4159.701552,20220.725214,-0.206960,-0.231881,6.184525,0.053902
1700438400,5.234450,5.346010,5.154010,5.163000,7627.549880,39381.040030,0.053893,0.052491,6.121268,0.052245
1700438400,5.243000,5.352400,5.130600,5.186500,3310.686853,17170.877363,0.066940,0.064794,6.133400,0.054586
1700352000,5.060000,5.241060,4.980000,5.241060,4022.506349,21082.197124,0.015119,0.015006,6.076608,0.052412
1700352000,5.071800,5.245300,4.980000,5.243000,3693.917866,19367.211371,0.010894,0.010835,6.089833,0.054643
1700265600,5.093970,5.141080,4.824100,5.048010,5060.261116,25544.248719,-0.036834,-0.037530,6.027150,0.052772
1700265600,5.101500,5.138400,4.833700,5.071800,1612.010200,8175.793332,-0.032653,-0.033198,6.041383,0.054913
1700179200,5.252000,5.378270,4.846910,5.097710,24587.341355,125339.135897,0.009845,0.009797,5.985804,0.052770
1700179200,5.196000,5.367600,4.861100,5.101500,4070.459129,20765.447247,0.005856,0.005839,5.999554,0.054892
1700092800,5.427820,5.544030,5.144010,5.159910,4649.876059,23992.941976,0.012202,0.012128,5.925759,0.049384
1700092800,5.383200,5.580000,5.131800,5.196000,10917.157936,56725.552635,0.018524,0.018354,5.941013,0.051984
1700006400,5.131720,5.380000,5.131720,5.369980,2515.897597,13510.319777,0.040712,0.039905,5.864633,0.049589
1700006400,5.073200,5.385200,5.073200,5.383200,6526.264173,35132.185296,0.036028,0.035394,5.879854,0.051914
1699920000,5.180000,5.280000,4.854730,5.032520,32545.966001,163788.224818,-0.062842,-0.064903,5.804821,0.049972
1699920000,5.256900,5.297800,4.820100,5.073200,8633.231321,43798.109138,-0.057587,-0.059311,5.818342,0.052389
1699833600,5.468110,5.627940,5.223270,5.281380,21848.204902,115388.672403,0.049450,0.048267,5.764127,0.051091
1699833600,5.418200,5.622100,5.211800,5.256900,11162.937216,58682.444651,0.036210,0.035570,5.775408,0.052744
1699747200,5.294000,5.502890,5.212150,5.416980,5013.450513,27157.761158,0.025675,0.025351,5.739377,0.050947
1699747200,5.401800,5.517600,5.223500,5.418200,2816.213336,15258.807097,0.030683,0.030222,5.750567,0.052626
1699660800,5.310990,5.517000,5.269940,5.439000,6595.879896,35874.990753,0.004065,0.004057,5.706002,0.050223
1699660800,5.300900,5.530900,5.211000,5.401800,8884.685898,47993.296284,-0.003027,-0.003031,5.714508,0.051750
1699574400,5.117000,5.312000,5.114230,5.312000,15305.008868,81300.207105,-0.023350,-0.023627,5.673377,0.050225
1699574400,5.161900,5.368300,5.081700,5.300900,14272.502094,75657.106350,-0.018679,-0.018856,5.679996,0.051706
1699488000,5.166010,5.381160,4.823000,5.147870,39349.857660,202567.951751,-0.030898,-0.031385,5.635515,0.050516
1699488000,5.201100,5.421900,4.641400,5.161900,16017.049792,82678.409321,-0.026222,-0.026572,5.643929,0.051841
1699401600,4.961000,5.258260,4.927010,5.181000,10069.172899,52168.384792,0.006436,0.006415,5.595807,0.050433
1699401600,4.936700,5.264500,4.898100,5.201100,7948.448288,41340.674391,0.007594,0.007565,5.602950,0.051495
1699315200,5.080600,5.088000,4.826110,4.922010,6429.088443,31644.037606,-0.049988,-0.051281,5.548599,0.051227
1699315200,5.130700,5.130700,4.781100,4.936700,3923.819973,19370.722061,-0.050835,-0.052173,5.557987,0.052143
1699228800,4.778210,5.111010,4.754990,5.111010,20587.838878,105224.650385,0.038399,0.037680,5.513504,0.052011
1699228800,4.787900,5.281100,4.691100,5.130700,11012.734187,56503.035293,0.039298,0.038545,5.522654,0.052985
1699142400,4.825850,4.890010,4.660010,4.822000,4060.406776,19579.281472,-0.056547,-0.058208,5.463795,0.052941
1699142400,4.712400,4.898100,4.634500,4.787900,6939.503162,33225.647189,-0.066813,-0.069150,5.471592,0.054403
1699056000,4.636000,4.756080,4.636000,4.673000,1208.645703,5648.001372,-0.030900,-0.031388,5.401420,0.052646
1699056000,4.669800,4.773400,4.630900,4.712400,15531.878990,73192.426552,-0.015769,-0.015895,5.405129,0.053052
1698969600,4.535040,4.674000,4.506700,4.654000,6582.492574,30634.920441,-0.004066,-0.004074,5.333254,0.052291
1698969600,4.685300,4.770600,4.482600,4.669800,7273.102401,33963.933592,-0.009040,-0.009081,5.338079,0.053037
1698883200,4.851990,4.864000,4.526020,4.679000,13425.269722,62816.837029,0.005372,0.005357,5.271215,0.052363
1698883200,4.795200,4.890900,4.479000,4.685300,27955.458304,130979.708792,0.003319,0.003314,5.275717,0.053104
1698796800,4.174990,4.831990,4.027000,4.788030,18062.887739,86485.648383,0.023302,0.023035,5.212966,0.052746
1698796800,4.157600,4.843300,4.023600,4.795200,10307.130003,49424.749790,0.023456,0.023185,5.217713,0.053503
1698710400,4.211000,4.232980,3.993000,4.148000,2950.929105,12240.453927,-0.133673,-0.143493,5.127935,0.058477
1698710400,4.178100,4.258600,4.001800,4.157600,6426.696418,26719.633027,-0.132966,-0.142677,5.132962,0.059107
1698624000,4.157790,4.205990,4.080000,4.164000,4583.076439,19083.930294,0.003857,0.003850,5.036685,0.057956
1698624000,4.200000,4.347200,4.153600,4.178100,3039.563500,12699.600259,0.004931,0.004919,5.043354,0.058745
1698537600,4.075010,4.207990,4.075010,4.183990,4332.717291,18128.045817,0.004801,0.004789,4.955602,0.057946
1698537600,4.100200,4.220600,4.087200,4.200000,6497.888422,27291.131372,0.005242,0.005228,4.962950,0.058785
1698451200,4.041400,4.099980,4.041400,4.099980,236.514539,969.704878,-0.020079,-0.020283,4.922310,0.042228
1698451200,4.038400,4.172500,4.038400,4.100200,1383.520718,5672.711648,-0.023762,-0.024049,4.931246,0.042157
1698364800,4.113960,4.121000,3.991560,4.017010,4046.917448,16256.507860,-0.020237,-0.020444,4.874560,0.040285
1698364800,4.107400,4.263500,3.977000,4.038400,6028.769568,24346.583023,-0.015072,-0.015187,4.883408,0.039192
1698278400,4.155130,4.345070,4.041730,4.126950,8051.302979,33227.324827,0.027369,0.027001,4.828139,0.040687
1698278400,4.176300,4.375900,4.012100,4.107400,9054.296638,37189.618011,0.017086,0.016942,4.836092,0.039353
1698192000,4.311000,4.316250,4.163000,4.172000,6524.443143,27219.976793,0.010916,0.010857,4.791639,0.040437
1698192000,4.220600,4.330000,4.134900,4.176300,6286.106747,26252.667607,0.016775,0.016635,4.798779,0.039373
1698105600,4.387980,4.444400,4.130000,4.177010,13360.425397,55806.630488,0.001201,0.001200,4.753276,0.040318
1698105600,4.365300,4.509000,4.128700,4.220600,9455.958545,39909.818635,0.010607,0.010552,4.762075,0.039454
1698019200,4.238000,4.393990,4.212000,4.361010,8312.781360,36252.122637,0.044051,0.043108,4.719989,0.041500
1698019200,4.208000,4.448500,4.204000,4.365300,12961.584400,56581.204381,0.034284,0.033710,4.727463,0.040026
1697932800,4.133130,4.238000,4.109000,4.187000,2775.502482,11621.028892,-0.039901,-0.040719,4.670698,0.040801
1697932800,4.151400,4.252300,4.091600,4.208000,4807.501159,20229.964877,-0.036034,-0.036699,4.678496,0.039401
1697846400,3.968960,4.159000,3.968960,4.144000,4434.376465,18376.056071,-0.010270,-0.010323,4.633676,0.039191
1697846400,4.001100,4.151400,3.958900,4.151400,5043.582900,20937.930051,-0.013451,-0.013542,4.640088,0.038063
1697760000,4.021640,4.111990,3.985000,3.991990,6164.986343,24610.563831,-0.036682,-0.037372,4.579952,0.037684
1697760000,3.924400,4.107800,3.924400,4.001100,2351.539058,9408.742925,-0.036205,-0.036876,4.587763,0.037302
1697673600,3.930000,3.933000,3.877000,3.921000,22797.340013,89388.370189,-0.017783,-0.017943,4.517619,0.036887
1697673600,3.938300,3.938300,3.872400,3.924400,3020.135325,11852.219069,-0.019170,-0.019356,4.525521,0.036277
1697587200,3.873010,3.966000,3.873000,3.931000,1823.563253,7168.427146,0.002550,0.002547,4.454786,0.036858
1697587200,3.873100,3.967600,3.849500,3.938300,3260.813357,12842.061244,0.003542,0.003536,4.464542,0.036377
1697500800,4.087000,4.087000,3.833000,3.888950,27193.906882,105755.744168,-0.010697,-0.010755,4.395492,0.036790
1697500800,4.124600,4.126400,3.833600,3.873100,5590.221158,21651.485567,-0.016555,-0.016694,4.405050,0.036364
1697414400,4.166000,4.263000,4.110000,4.131980,5159.728338,21319.894296,0.062492,0.060618,4.353163,0.039564
1697414400,4.097700,4.278300,4.097700,4.124600,2001.129392,8253.858290,0.064935,0.062914,4.361829,0.039477
1697328000,4.114230,4.114230,4.110030,4.111000,29.234959,120.184916,-0.005077,-0.005090,4.308580,0.039447
1697328000,4.086300,4.145100,4.073100,4.097700,608.112012,2491.860592,-0.006522,-0.006543,4.315854,0.039331
1697241600,4.036000,4.081170,4.036000,4.078990,1387.915783,5661.294600,-0.007786,-0.007817,4.273454,0.038460
1697241600,4.016700,4.095500,4.016700,4.086300,521.993128,2133.020519,-0.002782,-0.002786,4.280421,0.038325
1697155200,4.022990,4.065000,3.989060,4.065000,3500.825835,14230.857021,-0.003430,-0.003436,4.229870,0.037239
1697155200,3.994600,4.089300,3.979300,4.016700,7660.567039,30770.199626,-0.017033,-0.017179,4.234004,0.037063
1697068800,4.040510,4.089580,3.984910,4.001000,2893.931171,11578.618614,-0.015744,-0.015869,4.195662,0.035871
1697068800,4.110900,4.141000,3.970200,3.994600,2284.257563,9124.695261,-0.005502,-0.005517,4.200950,0.034993
1696982400,4.145000,4.149990,4.066000,4.107980,4575.971576,18797.999716,0.026738,0.026387,4.172120,0.036136
1696982400,4.125500,4.144200,4.057200,4.110900,1878.459440,7722.158912,0.029114,0.028699,4.175887,0.035691
1696896000,4.112000,4.147010,4.076150,4.118000,7357.544734,30298.369214,0.002439,0.002436,4.149786,0.036166
1696896000,4.144200,4.164000,4.070600,4.125500,2068.420801,8533.270015,0.003552,0.003545,4.153208,0.035722
1696809600,4.339000,4.339000,4.099490,4.137100,18389.179527,76077.874622,0.004638,0.004627,4.127207,0.036157
1696809600,4.337900,4.361700,4.059100,4.144200,3182.570193,13189.207394,0.004533,0.004523,4.130663,0.035735
1696723200,4.385100,4.385100,4.385100,4.385100,0.000000,0.000000,0.059945,0.058217,4.110418,0.038102
1696723200,4.366600,4.380800,4.286000,4.337900,2513.909080,10905.086198,0.046740,0.045681,4.111608,0.036825
1696636800,4.401910,4.401910,4.349990,4.385100,1820.799778,7984.389107,0.000000,0.000000,4.120298,0.026011
1696636800,4.418800,4.418800,4.350000,4.366600,423.966649,1851.292770,0.006616,0.006594,4.120317,0.024420
1696550400,4.327000,4.405990,4.327000,4.386000,1756.153501,7702.489255,0.000205,0.000205,4.129548,0.026014
1696550400,4.288100,4.418800,4.288100,4.418800,922.929999,4078.243080,0.011954,0.011883,4.130346,0.024494
1696464000,4.291010,4.325010,4.270000,4.274000,189.386912,809.439664,-0.025536,-0.025867,4.133298,0.026627
